"Бакалавр","6.030508","Фінанси і кредит","91539","Теорія економічних циклів та антикризової політики (економічна політика)","Вибіркові навчальні дисципліни","3","3","Осінній семестр","Фундаментальна теорія промислових криз видатного українського вченого М.Туган-Барановського та теорія «довгих хвиль» його учня М.Кондратьєва. Інструментарій антициклічної політики як спосіб попередження системної кризи.",
"Бакалавр","6.030508","Фінанси і кредит","91540","Інвестування","Вибіркові навчальні дисципліни","2.5","4","Осінній семестр","Сутність механізму функціонування інвестиційного процесу. Закономірності та механізм інвестиційних відносин держави, підприємств, фізичних осіб; застосування цих закономірностей у практиці інвестування. Використання інвестицій як один із дієвих важелів економічної політики держави.",
"Бакалавр","6.030508","Фінанси і кредит","91541","Курсова робота","Нормативні навчальні дисципліни та практика","1","2","Додатковий період весняного семестру","Метою роботи є закріплення знань, набутих при вивченні теоретичних курсів і на практичних заняттях, а також набуття навичок самостійного виконання наукових і практичних досліджень. Виконання курсової передбачає: поглиблення та систематизацію теоретичних знань; виявлення здатності студента проаналізувати наукову або практичну проблему, зробити теоретичні та практичні висновки й узагальнення; напрацювання і розвиток навичок самостійної роботи й оволодіння методикою досліджень.",
"Бакалавр","6.030508","Фінанси і кредит","91541","Курсова робота","Нормативні навчальні дисципліни та практика","1","3","Додатковий період весняного семестру","Метою роботи є закріплення знань, набутих при вивченні теоретичних курсів і на практичних заняттях, а також набуття навичок самостійного виконання наукових і практичних досліджень. Виконання курсової передбачає: поглиблення та систематизацію теоретичних знань; виявлення здатності студента проаналізувати наукову або практичну проблему, зробити теоретичні та практичні висновки й узагальнення; напрацювання і розвиток навичок самостійної роботи й оволодіння методикою досліджень.",
"Бакалавр","6.030508","Фінанси і кредит","91542","Фінансова діяльність суб`єктів підприємництва","Нормативні навчальні дисципліни та практика","5","3","Додатковий період весняного семестру","",
"Бакалавр","6.030508","Фінанси і кредит","91543","Дослідження операцій (для фінансистів)","Вибіркові навчальні дисципліни","3","2","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91544","Конкурентноздатність в глобальній економіці(Економічна інтеграція та глобальні проблеми сучасності)","Вибіркові навчальні дисципліни","3","4","Осінній семестр","Концептуальна основа й аналітичні інструменти, необхідні для організації роботи підприємств у глобальному економічному середовищі. Завдання курсу – поглибити знання студентів про сучасні світові економічні, фінансові, політичні, демографічні і культурні тенденції.",
"Бакалавр","6.030508","Фінанси і кредит","91545","Демографія","Вибіркові навчальні дисципліни","2.5","2","Весняний семестр","Теоретичні і практичні аспекти демографії. Такі новітні демографічні проблеми, як демографічне старіння населення та міжнародна міграція.",
"Бакалавр","6.030508","Фінанси і кредит","91546","Бюджетна система","Нормативні навчальні дисципліни та практика","4","3","Додатковий період весняного семестру","Основні принципи формування Державного та Зведеного бюджетів України. Аналіз джерел доходів бюджету і джерел їхнього формування; порівняння з економікою інших країн. Основні принципи прогнозування та планування доходної частини бюджету. Існуюча структура розподілу бюджетних коштів і ступінь відповідності структури бюджету загальним цілям економічного розвитку.",
"Бакалавр","6.030508","Фінанси і кредит","91547","Інформаційні системи і технології у фінансах","Вибіркові навчальні дисципліни","3","4","Осінній семестр","Інформаційні технології в управлінні фінансами. Системи обробки фінансової інформації, організації методології розв’язання завдань фінансової діяльності в установах різного типу. Український і міжнародний досвід організації комп’ютерної системи фінансового обліку. Реєстрація, обробка, аналіз, передача фінансової інформації за допомогою сучасних комп’ютерних систем.",
"Бакалавр","6.030508","Фінанси і кредит","91548","Фінансова статистика","Вибіркові навчальні дисципліни","2","4","Весняний семестр","Теоретичні знання і практичні навички використання статистичних методів аналізу економічних явищ і процесів у сфері фінансів на макро- та мікрорівні. Принципи побудови системи показників фінансової статистики, її місце й роль серед інших статистичних дисциплін; набуття вмінь і навичок виконання фінансових розрахунків у аналізі та прогнозуванні розвитку фінансової сфери. 
Попередні курси: ФН 55626, ФН 75310.
",
"Бакалавр","6.030508","Фінанси і кредит","91549","Фінанси I (Міжнародні фінанси)","Нормативні навчальні дисципліни та практика","2.5","4","Осінній семестр","Сутність і функції ринку фінансових послуг; наукові засади його побудови як цілісного механізму перерозподілу фінансових ресурсів між державою, фізичними та юридичними особами. Діяльність державних і недержавних банківських установ на ринку фінансових послуг.",
"Бакалавр","6.030508","Фінанси і кредит","91550","Економетрика ІІ","Вибіркові навчальні дисципліни","3","3","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91551","Податкова система","Нормативні навчальні дисципліни та практика","5","4","Осінній семестр","Завдання курсу – формування знань з основ побудови податкової системи і проведення податкової політики. Предметом дисципліни в теоретичному аспекті є співвідношення розподілу і перерозподілу податковим методом вартості створеного в суспільстві ВВП, а в практичному – порядок обчислення і сплати податків, ведення податкового обліку і контролю.",
"Бакалавр","6.030508","Фінанси і кредит","91552","Банківські операції","Вибіркові навчальні дисципліни","3.5","4","Весняний семестр","Мета курсу – дати ґрунтовні знання з банківської справи і відпрацювати вміння послуговуватися ними при виконанні банківських операцій, що пов’язані з кредитуванням, розрахунками, інвестуванням і наданням інших послуг клієнтам. Вивчаються методи проведення банківських операцій, надання банківських послуг.",
"Бакалавр","6.030508","Фінанси і кредит","91553","Господарське законодавство","Вибіркові навчальні дисципліни","2","3","Весняний семестр","Курс передбачає вивчення основних правових інститутів Загальної частини господарського права, а також питання правового регулювання в окремих галузях господарювання на основі Господарського кодексу України, Цивільного кодексу України й інших нормативно-правових актів господарського законодавства України. Мета – дати знання про господарські правовідносини, правовий статус суб’єктів господарювання, порядок оформлення господарських договорів, правові основи зовнішньоекономічної діяльності, захист прав і законних інтересів суб’єктів господарських правовідносин.",
"Бакалавр","6.030508","Фінанси і кредит","91554","Гостьовий курс - 7","Вибіркові навчальні дисципліни","3","4","Осінній семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91555","Оглядовий курс лекцій до комплексного державного екзамену за фахом","Нормативні навчальні дисципліни та практика","0","4","Додатковий період весняного семестру","Оглядовий курс лекцій має на меті зорієнтувати студентів під час підготовці до  Державного екзамену з економічної теорії, який включає завдання з дисциплін: ""Політична економія"", ""Макроекономіка"", ""Мікроекономіка"", ""Історія економічних вчень"".

",
"Бакалавр","6.030508","Фінанси і кредит","91556","Демографія ІІ","Вибіркові навчальні дисципліни","3","2","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91557","Професійна етика","Вибіркові навчальні дисципліни","2","2","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91558","Вступ до методології наукових досліджень","Вибіркові навчальні дисципліни","2.5","3","Осінній семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91559","Фінансовий ринок ІІ","Вибіркові навчальні дисципліни","3","4","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91560","Інвестування ІІ","Вибіркові навчальні дисципліни","3","3","Додатковий період весняного семестру","",
"Бакалавр","6.030508","Фінанси і кредит","91561","Макроекономічний аналіз","Вибіркові навчальні дисципліни","3","4","Осінній семестр","Основи методології побудови міжнародної макроекономічної статистики. Міжнародна система національних рахунків і методи макроекономічного аналізу. Технологія макроекономічного фінансового програмування та прогнозування‚ її використання у розробці національних макроекономічних програм.",
"Бакалавр","6.030508","Фінанси і кредит","91562","Професійна етика ІІ","Вибіркові навчальні дисципліни","2","2","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91563","Банківські операції ІІ","Вибіркові навчальні дисципліни","3","4","Осінній семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91565","Фінанси II (Фінансовий Ринок)","Нормативні навчальні дисципліни та практика","2.5","4","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91566","Банківський менеджмент","Вибіркові навчальні дисципліни","2.5","4","Весняний семестр","Студенти опановують знання із суспільної ролі банківської справи, універсальні принципи банківського менеджменту. Завдання: розглянути ключові проблеми обслуговування банківських депозитів, залучення грошових коштів, збалансованого фінансування, збільшення акціонерного капіталу; дослідити засоби уникнення банківських ризиків",
"Бакалавр","6.030508","Фінанси і кредит","91567","Економічний аналіз ІІ","Вибіркові навчальні дисципліни","3","4","Осінній семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91568","Теоретичні основи систем бюджетного регулювання","Вибіркові навчальні дисципліни","2","3","Осінній семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91569","Теорія ігр. Вступ","Вибіркові навчальні дисципліни","3","2","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91570","Актуарна математика","Вибіркові навчальні дисципліни","3","4","Весняний семестр","Завдання курсу – ознайомити студентів із основними принципами побудови сучасних аналітичних моделей страхової діяльності, елементами теорії ризику, моделями страхування життя та майна, перестрахування; дати практичні навички ведення основних страхових розрахунків. Теми дисципліни: Історичний розвиток актуарної математики. Предмет, завдання та методи сучасної актуарної математики. Страхування життя. Ануїтети. Таблиці тривалості життя. Моделі короткострокового та довгострокового страхування життя. Довічні ануїтети. Нето-премії. Пенсійне страхування. Страхування майна. Класифікація моделей і форм страхування майна.",
"Бакалавр","6.030508","Фінанси і кредит","91571","Місцеві фінанси ІІ","Вибіркові навчальні дисципліни","4","4","Осінній семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91572","Інформаційні системи і технології у фінансах ІІ","Вибіркові навчальні дисципліни","3","4","Осінній семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91573","Аудит ІІ","Вибіркові навчальні дисципліни","3","4","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91574","Фінансове право ІІ","Вибіркові навчальні дисципліни","3","3","Весняний семестр","",
"Бакалавр","6.030508","Фінанси і кредит","91575","Господарське законодавство ІІ","Вибіркові навчальні дисципліни","3","3","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91577","Одна з іноземних мов (латинська, давньогрецька, польська, чеська, болгарська, хорватська, турецька)","Вибіркові навчальні дисципліни","3","1","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91577","Одна з іноземних мов (латинська, давньогрецька, польська, чеська, болгарська, хорватська, турецька)","Вибіркові навчальні дисципліни","3","1","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91578","Історія української літературної мови","Нормативні навчальні дисципліни та практика","4.5","1","Осінній семестр","Об'єктом висвітлення в курсі є історія української літературної форми існування української мови з найдавнішої доби до сучасності: проблеми типології церковнослов'янської та староукраїнської мов, їх жанрово-стилістичний  розвиток, вироблення мовних норм на національній основі та ін. Розгляд здійснюється на підставі лінгвістичного аналізу найдавніших пам'яток від середини ХІ і до кінця ХVIII ст..( від Остромирового Євангелія до Григорія Сковороди). Об'єктом розгляду є мовна творчість українських письменників ХІХ - ХХ ст., відображення в ній закономірних тенденцій  та особистого внеску авторів у літературно-мовний розвиток. Звернено увагу на теоретичні системи: мовне нормування, міжмовну взаємодію, взаємозв'язок мови і культури та ін. Окремо виділено ряд проблем, перспективних з погляду подальшого наукового аналізу.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91579","Зіставне мовознавство","Нормативні навчальні дисципліни та практика","4.5","1","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91580","Історія українського мовознавства","Нормативні навчальні дисципліни та практика","2.5","1","Осінній семестр","У курсі висвітлено питання історіографії мовознавчої україністики, що охоплюють процес становлення і розвитку науки про українську мову від давніх часів до сучасності. Основну частину присвячено історії вивчення мовних рівнів, різних форм і стилів української мови, формуванню й функціонуванню національних лінгвістичних шкіл, найвагомішим результатам їхньої діяльності. Важливе місце у висвітленні історії українського мовознавства займає надбання й сучасні здобутки раніше заборонених вітчизняних і зарубіжних україністів, зокрема української діаспори.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91581","Морфологічні категорії української мови","Нормативні навчальні дисципліни та практика","3","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91582","Основи психолінгвістики","Нормативні навчальні дисципліни та практика","3","1","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91583","Соціолінгвістика","Нормативні навчальні дисципліни та практика","3.5","1","Додатковий період весняного семестру","Завдання спецкурсу - ознайомити студентів з проблематикою, понятійним апаратом і методикою соціолінгвістики. Заплановано розглянути визначальні риси мовної ситуації України, зокрема білінгвізм і диґлосію, питання мовної поведінки у двомовному соціумі, поняття ""мовна лояльність"" і ""мовний конфлікт"" тощо. З вивченням мовної ситуації пов'язані такі практичні завдання, як мовна політика і мовне планування, тому до тематики спецкурсу входить також загальний огляд мовної політики зарубіжних країн.
",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91584","Актуальні питання  сучасної лінгвістики","Нормативні навчальні дисципліни та практика","3","2","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91585","Проміжні рівні мовної системи","Нормативні навчальні дисципліни та практика","3.5","1","Додатковий період весняного семестру","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91586","Редагування як мовленнєва діяльність","Вибіркові навчальні дисципліни","2.5","1","Додатковий період весняного семестру","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91587","Лексико-семантична система української мови","Нормативні навчальні дисципліни та практика","3","1","Весняний семестр","Курс передбачає висвітлення проблем системної лексики, синтагматичних і парадигматичних відношень між словами та групами слів, поняття лексико-семантичного поля, його центру і периферії, лексико-семантичної групи. Планується поглиблене вивчення таких лексико-семантичних явищ, як полісемія, синонімія, антонімія, омонімія.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91588","Українська мова в сучасному світі","Нормативні навчальні дисципліни та практика","3","1","Осінній семестр","Передбачений для філологів магістерію курс висвітлює сучасний стан досліджень і взаємодію двох профільних мовознавчих дисциплін фаху - історичної лексикології української мови і топоніміки України. Мета курсу - зорієнтувати студента у накопичених знаннях про дописемні етномовні джерела українських лексичних запозичень, які відповідають таким самим за походженням складникам топонімічної системи України. Передбачено ознайомлення з тематикою, методами, засобами, технічними прийомами досліджень, виявленими закономірностями. Завдання курсу полягає у створенні передумов для застосування студентами знань цих галузей у науковій роботі.
",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91589","Слов`янська мова (польська)","Нормативні навчальні дисципліни та практика","3","1","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91589","Слов`янська мова (польська)","Нормативні навчальні дисципліни та практика","3","1","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91590","Мова й культура давніх слов`ян","Вибіркові навчальні дисципліни","2.5","1","Додатковий період весняного семестру","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91591","Проблемні питання синтаксису української мови","Нормативні навчальні дисципліни та практика","3","2","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91592","Комунікативна лінгвістика","Нормативні навчальні дисципліни та практика","3","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91593","Науково-дослідний семінар","Нормативні навчальні дисципліни та практика","2","2","Осінній семестр","Курс спрямований на опанування студентами навичок науково-дослідної роботи та розвиток наукового мислення. В курсі визначатиметься методика підготовки магістерських дисертаційних робіт, механізм підготовки анотацій, наукових статей, а також написання відзивів та рецензій на них.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91593","Науково-дослідний семінар","Нормативні навчальні дисципліни та практика","2.5","2","Весняний семестр","Курс спрямований на опанування студентами навичок науково-дослідної роботи та розвиток наукового мислення. В курсі визначатиметься методика підготовки магістерських дисертаційних робіт, механізм підготовки анотацій, наукових статей, а також написання відзивів та рецензій на них.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91594","Порівняльна граматика слов`янських мов","Нормативні навчальні дисципліни та практика","4.5","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91595","Етно- і глотогенез українців","Нормативні навчальні дисципліни та практика","3","1","Осінній семестр","Питання етно- і глотогенезу українців належить до найскладніших і найактуальніших у сучасній вітчизняній науці. Після зняття заідеологізованих радянських догм загальноприйнятого погляду на цю проблему так і не вироблено. На підставі свідчень історії, археології, мовознавства та інших гуманітарних наук у курсі висвітлено походження і розвиток українців й української мови від найдавніших часів до їх остаточного формування. Провідне місце у вивченні цього процесу займає порівняльно-історичне мовознавство, яке свідчить про еволюційний розвиток української мови зі східнослов'янського діалектного масиву, що сформувався на основі відповідних діалектів праслов'янської мови.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91596","Актуальні питання українського мовознавства","Вибіркові навчальні дисципліни","3","1","Додатковий період весняного семестру","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91597","Основи комп`ютерної лінгвістики","Вибіркові навчальні дисципліни","3","2","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91598","Мовна норма і стиль","Нормативні навчальні дисципліни та практика","3","1","Весняний семестр","Курс лекцій спрямовано на формування уявлення про типи, норми у різних функціональних стилях, зокрема в стандартній мові. Лінгвістичний погляд на проблему поєднано з соціально-історичним аспектом. Загальнолітературну мову розглянуто на тлі стильових норм. Значну увагу приділено історії формування стилів сучасної літературної мови та стилістики.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91599","Лінгвістична географія","Вибіркові навчальні дисципліни","4","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91600","Основи етнолінгвістики","Нормативні навчальні дисципліни та практика","3.5","1","Додатковий період весняного семестру","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91601","Актуальні питання українського термінознавства","Нормативні навчальні дисципліни та практика","3","1","Весняний семестр","Пропонований курс має на меті ознайомити студентів з історією термінознавчої діяльності в Україні, засадами термінотворення, теперішнім станом і проблемами української наукової термінології, перспективами її подальшого розвитку.",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91602","Слов`янська ономастика","Вибіркові навчальні дисципліни","3","2","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91603","Лінгвістичний аналіз тексту","Нормативні навчальні дисципліни та практика","3","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91604","Мова і мовознавство","Вибіркові навчальні дисципліни","4.5","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91605","Міжетнічні та міжкультурні зв`язки за даними мови","Вибіркові навчальні дисципліни","4","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91606","Актуальні питання сходознавства","Вибіркові навчальні дисципліни","3","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91608","Риторика  й культура  мовлення","Вибіркові навчальні дисципліни","4","2","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91610","Методи лінгвістичного аналізу","Вибіркові навчальні дисципліни","3","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91611","Лексика тюркських мов","Вибіркові навчальні дисципліни","3","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91613","Етимологія власних і загальних назв","Вибіркові навчальні дисципліни","4","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91614","Мова ЗМІ","Вибіркові навчальні дисципліни","4","2","Осінній семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91615","Теорія і практика перекладу","Вибіркові навчальні дисципліни","3","1","Додатковий період весняного семестру","Основні тенденції еволюції світового й українського художнього перекладу. Загальнотеоретичні перекладацькі проблеми. Конкретні різновиди перекладу залежно від жанру першотвору. Лінгвістичні та літературознавчі аспекти відтворення оригіналу. Проблема перекладності й адекватності перекладу. Часткове і загальне в перекладі. Єдність форми та змісту. Актуальні й дискусійні питання теорії та практики перекладу.

",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91616","Загальна фонетика і фонологія","Вибіркові навчальні дисципліни","3","1","Весняний семестр","",
"Магістр"," 8.02030307","Філологія. Теорія, історія української мови та компаративістика","91617","Філософія мови","Нормативні навчальні дисципліни та практика","4","1","Осінній семестр","1 трим., 4 год./тиж., іспит, 2 зал.б.
Курс присвячено аналізові одного з визначних чинників людського буття - феномену мови, який став повноправним предметом філософії у ХХ ст. Дисципліна містить увесь комплекс підходів до мови у сучасній філософії, однак робить акцент на континентальній, німецькій і французькій, філософії мови. Така спрямованість зумовлена, передусім, актуальністю проблем мови і культури, мови і влади в сучасній Україні. 
",
"Магістр"," 8.02030307","Філологія. Теорія, історія літератури та компаративістика","91617","Філософія мови","Нормативні навчальні дисципліни та практика","4","1","Осінній семестр","1 трим., 4 год./тиж., іспит, 2 зал.б.
Курс присвячено аналізові одного з визначних чинників людського буття - феномену мови, який став повноправним предметом філософії у ХХ ст. Дисципліна містить увесь комплекс підходів до мови у сучасній філософії, однак робить акцент на континентальній, німецькій і французькій, філософії мови. Така спрямованість зумовлена, передусім, актуальністю проблем мови і культури, мови і влади в сучасній Україні. 
",
